Date,pepsi,coke
2020-01-02,46.06641387939453,114.22039031982422
2020-01-03,45.815086364746094,114.06060791015625
2020-01-06,45.798343658447266,114.4979019165039
2020-01-07,45.44649124145508,112.69822692871094
2020-01-08,45.5302619934082,113.27848815917969
2020-01-09,46.35960388183594,113.35417938232422
2020-01-10,46.51877975463867,113.13550567626953
2020-01-13,47.02141571044922,114.81746673583984
2020-01-14,46.912506103515625,115.08660125732422
2020-01-15,47.4989128112793,117.06287384033203
2020-01-16,47.599449157714844,117.40764617919922
2020-01-17,47.69996643066406,118.79522705078125
2020-01-21,47.892642974853516,119.29981231689453
2020-01-22,48.261253356933594,120.57810974121094
2020-01-23,48.4455451965332,120.80517578125
2020-01-24,48.319889068603516,120.19123840332031
2020-01-27,48.152347564697266,119.53532409667969
2020-01-28,47.758602142333984,119.78759765625
2020-01-29,47.758602142333984,119.19050598144531
2020-01-30,49.30839920043945,120.95655059814453
2020-01-31,48.92304611206055,119.4344253540039
2020-02-03,49.0738410949707,119.84645080566406
2020-02-04,49.291648864746094,120.44355773925781
2020-02-05,49.300018310546875,121.35179138183594
2020-02-06,49.41730880737305,121.37701416015625
2020-02-07,49.5848503112793,122.25161743164062
2020-02-10,50.05397415161133,122.4955062866211
2020-02-11,49.91994094848633,122.84870147705078
2020-02-12,49.769142150878906,122.84870147705078
2020-02-13,49.93669509887695,123.17671203613281
2020-02-14,50.221519470214844,123.614013671875
2020-02-18,49.869667053222656,122.44507598876953
2020-02-19,50.07072448730469,122.38616943359375
2020-02-20,50.02885055541992,122.07503509521484
2020-02-21,50.372310638427734,122.65531158447266
2020-02-24,49.132484436035156,119.9558334350586
2020-02-25,48.43716049194336,118.66072082519531
2020-02-26,48.252864837646484,119.4007568359375
2020-02-27,46.016151428222656,114.68291473388672
2020-02-28,44.8098258972168,111.03311157226562
2020-03-02,46.84548568725586,115.70048522949219
2020-03-03,46.962772369384766,114.01856231689453
2020-03-04,49.35865783691406,119.74555969238281
2020-03-05,47.532413482666016,116.9219741821289
2020-03-06,46.292598724365234,116.2108154296875
2020-03-09,43.444332122802734,110.19961547851562
2020-03-10,44.95223617553711,113.56927490234375
2020-03-11,43.7375373840332,109.85248565673828
2020-03-12,39.50703811645508,97.65229797363281
2020-03-13,40.9605598449707,107.90520477294922
2020-03-16,38.24788284301758,95.74732971191406
2020-03-17,39.87042236328125,108.1337890625
2020-03-18,37.901397705078125,102.3765869140625
2020-03-19,35.34929275512695,99.34559631347656
2020-03-20,32.36619186401367,87.99205780029297
2020-03-23,31.7408390045166,89.05035400390625
2020-03-24,33.338016510009766,96.38233184814453
2020-03-25,35.163387298583984,95.24781799316406
2020-03-26,37.42815399169922,101.81780242919922
2020-03-27,36.17745590209961,101.98713684082031
2020-03-30,38.02815246582031,106.23731994628906
2020-03-31,37.39435577392578,101.68231964111328
2020-04-01,35.5943603515625,100.0059814453125
2020-04-02,37.140838623046875,104.86572265625
2020-04-03,37.03943634033203,105.48377990722656
2020-04-06,39.43941879272461,111.04624938964844
2020-04-07,39.30421447753906,110.47050476074219
2020-04-08,40.4112548828125,112.27388000488281
2020-04-09,41.408451080322266,113.1374740600586
2020-04-13,39.659156799316406,110.81764221191406
2020-04-14,41.34084701538086,117.1760025024414
2020-04-15,40.23379135131836,114.32278442382812
2020-04-16,39.80281066894531,114.83924102783203
2020-04-17,40.614078521728516,116.45630645751953
2020-04-20,39.32112121582031,113.9163818359375
2020-04-21,38.34929275512695,110.85999298095703
2020-04-22,38.60280990600586,112.28235626220703
2020-04-23,38.087318420410156,110.28424835205078
2020-04-24,38.39154052734375,113.75552368164062
2020-04-27,39.532386779785156,113.8402099609375
2020-04-28,39.49858474731445,115.41495513916016
2020-04-29,39.81970977783203,112.90888214111328
2020-04-30,38.780277252197266,112.0029525756836
2020-05-01,38.53519821166992,110.18265533447266
2020-05-04,38.14647674560547,110.84305572509766
2020-05-05,38.366188049316406,111.47803497314453
2020-05-06,37.81690216064453,110.72454833984375
2020-05-07,37.690128326416016,111.37644958496094
2020-05-08,38.9661865234375,113.64546966552734
2020-05-11,38.484500885009766,113.77246856689453
2020-05-12,37.87604522705078,112.55328369140625
2020-05-13,37.13238525390625,112.57022857666016
2020-05-14,36.9295768737793,112.67180633544922
2020-05-15,36.557743072509766,115.10166931152344
2020-05-18,38.002803802490234,114.73763275146484
2020-05-19,37.639427185058594,111.52884674072266
2020-05-20,38.780277252197266,111.13091278076172
2020-05-21,38.17182540893555,110.241943359375
2020-05-22,38.053504943847656,110.47050476074219
2020-05-26,38.949283599853516,109.85248565673828
2020-05-27,39.49013900756836,110.74993896484375
2020-05-28,39.79436492919922,112.0029525756836
2020-05-29,39.4478874206543,111.37644958496094
2020-06-01,39.7098503112793,112.59563446044922
2020-06-02,39.633792877197266,112.29082489013672
2020-06-03,40.4788703918457,112.45171356201172
2020-06-04,40.495765686035156,111.40479278564453
2020-06-05,41.484500885009766,113.00032043457031
2020-06-08,42.12675476074219,112.80406951904297
2020-06-09,41.408451080322266,113.45254516601562
2020-06-10,41.087310791015625,114.4422607421875
2020-06-11,38.484500885009766,109.07549285888672
2020-06-12,38.88528823852539,110.06523132324219
2020-06-15,39.48221206665039,111.32799530029297
2020-06-16,39.88301467895508,112.34332275390625
2020-06-17,39.720985412597656,112.42012786865234
2020-06-18,40.07061004638672,113.29039764404297
2020-06-19,39.24345016479492,112.01057434082031
2020-06-22,39.00468444824219,111.81433868408203
2020-06-23,38.91940689086914,112.07881927490234
2020-06-24,38.0751838684082,110.54303741455078
2020-06-25,38.3139533996582,112.12152099609375
2020-06-26,37.15422058105469,110.00550842285156
2020-06-29,37.827884674072266,111.83992767333984
2020-06-30,38.10075759887695,112.84672546386719
2020-07-01,38.22014617919922,112.93207550048828
2020-07-02,38.27131652832031,113.35014343261719
2020-07-06,38.56977844238281,113.73410034179688
2020-07-07,38.55272674560547,113.96444702148438
2020-07-08,38.4333381652832,114.51904296875
2020-07-09,37.444156646728516,113.2306900024414
2020-07-10,38.501548767089844,114.72383880615234
2020-07-13,38.586830139160156,115.1077880859375
2020-07-14,39.11553192138672,115.62822723388672
2020-07-15,39.5674934387207,114.06683349609375
2020-07-16,39.35430908203125,114.22894287109375
2020-07-17,39.925636291503906,114.89447021484375
2020-07-20,39.32872009277344,113.57199096679688
2020-07-21,40.249691009521484,114.69820404052734
2020-07-22,41.34120559692383,116.04630279541016
2020-07-23,41.17066192626953,116.95925903320312
2020-07-24,41.34973907470703,116.08897399902344
2020-07-27,41.34120559692383,117.46265411376953
2020-07-28,41.08538055419922,117.21524047851562
2020-07-29,40.94894027709961,117.68447875976562
2020-07-30,40.667537689208984,117.47969818115234
2020-07-31,40.283790588378906,117.4541244506836
2020-08-03,39.48221206665039,116.63500213623047
2020-08-04,39.814788818359375,117.29202270507812
2020-08-05,40.26675033569336,116.25106048583984
2020-08-06,40.488460540771484,115.91830444335938
2020-08-07,40.7613410949707,116.6691665649414
2020-08-10,40.693119049072266,116.02068328857422
2020-08-11,40.8721923828125,115.28693389892578
2020-08-12,41.29856872558594,117.57357025146484
2020-08-13,41.25593566894531,117.82952880859375
2020-08-14,41.31562805175781,117.36875915527344
2020-08-17,41.110965728759766,117.67595672607422
2020-08-18,41.29004669189453,117.83804321289062
2020-08-19,40.394649505615234,116.42171478271484
2020-08-20,40.377601623535156,116.6520767211914
2020-08-21,40.31790542602539,116.43028259277344
2020-08-24,40.90629959106445,117.4370346069336
2020-08-25,40.85513687133789,117.14694213867188
2020-08-26,41.06832504272461,118.14524841308594
2020-08-27,41.12801742553711,118.08551025390625
2020-08-28,42.492408752441406,119.39945220947266
2020-08-31,42.236595153808594,119.50184631347656
2020-09-01,41.886959075927734,118.759521484375
2020-09-02,43.65214920043945,122.25772094726562
2020-09-03,43.04670715332031,119.76818084716797
2020-09-04,43.52423858642578,119.24397277832031
2020-09-08,42.47536087036133,116.48545837402344
2020-09-09,42.79940414428711,117.82604217529297
2020-09-10,42.637386322021484,115.80655670166016
2020-09-11,43.54129409790039,116.70890045166016
2020-09-14,43.5928840637207,117.44792938232422
2020-09-15,43.8851432800293,116.5456314086914
2020-09-16,43.66164779663086,115.99562072753906
2020-09-17,43.455318450927734,114.46598052978516
2020-09-18,43.36936950683594,112.97929382324219
2020-09-21,42.20024108886719,112.7816390991211
2020-09-22,42.69024658203125,113.56365966796875
2020-09-23,41.443748474121094,112.57542419433594
2020-09-24,41.8649787902832,113.07382202148438
2020-09-25,41.88217544555664,114.76673889160156
2020-09-28,42.36356735229492,118.56511688232422
2020-09-29,42.05410385131836,117.86902618408203
2020-09-30,42.440940856933594,119.10648345947266
2020-10-01,42.277610778808594,120.9970703125
2020-10-02,42.432342529296875,118.6424331665039
2020-10-05,42.44954299926758,118.53070831298828
2020-10-06,42.071292877197266,116.61437225341797
2020-10-07,42.604270935058594,117.74012756347656
2020-10-08,43.377960205078125,118.46198272705078
2020-10-09,43.678836822509766,118.968994140625
2020-10-12,43.91953659057617,122.14002990722656
2020-10-13,43.171653747558594,123.35169219970703
2020-10-14,43.0856819152832,122.47513580322266
2020-10-15,42.97393035888672,121.5384521484375
2020-10-16,43.0083122253418,121.7962417602539
2020-10-19,42.655853271484375,120.03459930419922
2020-10-20,43.19742965698242,120.06037902832031
2020-10-21,42.97393035888672,119.96585083007812
2020-10-22,43.56708526611328,119.97443389892578
2020-10-23,43.42953872680664,119.93147277832031
2020-10-26,42.81058883666992,118.6424331665039
2020-10-27,42.89655303955078,119.55333709716797
2020-10-28,41.22883987426758,115.29954528808594
2020-10-29,41.28041076660156,115.1448745727539
2020-10-30,41.31480026245117,114.5433120727539
2020-11-02,41.796199798583984,116.14171600341797
2020-11-03,42.42374038696289,117.765869140625
2020-11-04,42.269004821777344,118.47056579589844
2020-11-05,42.501121520996094,118.63386535644531
2020-11-06,42.509708404541016,118.9174575805664
2020-11-09,45.191829681396484,118.97757720947266
2020-11-10,46.403926849365234,121.78765869140625
2020-11-11,46.0600700378418,123.66108703613281
2020-11-12,45.570068359375,123.60950469970703
2020-11-13,45.94831466674805,124.35716247558594
2020-11-16,46.29217529296875,125.25946807861328
2020-11-17,46.14603805541992,124.81260681152344
2020-11-18,45.2262077331543,123.21422576904297
2020-11-19,45.67322540283203,123.16261291503906
2020-11-20,45.27779006958008,123.24855041503906
2020-11-23,45.2863883972168,122.90483093261719
2020-11-24,45.75060272216797,123.77277374267578
2020-11-25,45.50130081176758,123.88447570800781
2020-11-27,45.30358123779297,124.26260375976562
2020-11-30,44.70576477050781,123.94464874267578
2020-12-01,45.08698272705078,125.52587127685547
2020-12-02,45.14762878417969,124.27980041503906
2020-12-03,45.72810363769531,125.01805114746094
2020-12-04,46.65514373779297,126.22970581054688
2020-12-07,45.91006088256836,125.81427764892578
2020-12-08,46.074668884277344,125.94412231445312
2020-12-09,46.20462417602539,126.09127044677734
2020-12-10,45.9620361328125,125.20845031738281
2020-12-11,46.22195816040039,125.46807861328125
2020-12-14,46.15264129638672,124.82766723632812
2020-12-15,46.64649200439453,125.29499816894531
2020-12-16,45.970703125,125.39888000488281
2020-12-17,46.15264129638672,126.10855865478516
2020-12-18,46.55984878540039,127.16438293457031
2020-12-21,45.75410079956055,125.84026336669922
2020-12-22,45.710784912109375,124.6458740234375
2020-12-23,45.9880256652832,124.98341369628906
2020-12-24,46.299930572509766,125.54596710205078
2020-12-28,46.923736572265625,127.14713287353516
2020-12-29,46.897735595703125,127.58851623535156
2020-12-30,47.16632080078125,127.49332427978516
2020-12-31,47.51287841796875,128.3501434326172
2021-01-04,45.710784912109375,124.86222839355469
2021-01-05,45.20827102661133,125.23442077636719
2021-01-06,43.77006530761719,123.70248413085938
2021-01-07,43.284889221191406,123.3044204711914
2021-01-08,44.255245208740234,124.78437805175781
2021-01-11,43.492828369140625,122.97551727294922
2021-01-12,43.41484451293945,122.40428924560547
2021-01-13,43.458168029785156,123.40828704833984
2021-01-14,42.65242004394531,122.68992614746094
2021-01-15,42.193241119384766,122.36971282958984
2021-01-19,42.02861785888672,122.94954681396484
2021-01-20,42.1759033203125,122.31776428222656
2021-01-21,42.40983200073242,120.82916259765625
2021-01-22,42.01129913330078,119.94635009765625
2021-01-25,42.26253890991211,121.32247924804688
2021-01-26,42.70439910888672,122.72454833984375
2021-01-27,42.04595184326172,119.47029876708984
2021-01-28,42.58312225341797,120.46564483642578
2021-01-29,41.71672821044922,118.19808959960938
2021-02-01,42.00263595581055,118.55294799804688
2021-02-02,42.41849899291992,119.76463317871094
2021-02-03,42.253883361816406,119.45305633544922
2021-02-04,42.46181106567383,120.88970184326172
2021-02-05,43.01630401611328,121.9975357055664
2021-02-08,43.2502326965332,121.51286315917969
2021-02-09,43.05963134765625,120.82049560546875
2021-02-10,42.972984313964844,119.17607879638672
2021-02-11,43.5794563293457,116.8133544921875
2021-02-12,43.9173583984375,115.8613052368164
2021-02-16,43.553462982177734,116.30271911621094
2021-02-17,43.43217468261719,116.37193298339844
2021-02-18,43.98666000366211,117.15951538085938
2021-02-19,43.41484451293945,114.68423461914062
2021-02-22,43.86537551879883,114.2342300415039
2021-02-23,43.78739547729492,114.91793060302734
2021-02-24,43.93468475341797,114.32077026367188
2021-02-25,43.46683120727539,112.51192474365234
2021-02-26,42.444488525390625,111.81088256835938
2021-03-01,43.2328987121582,113.04851531982422
2021-03-02,43.40617752075195,113.43798065185547
2021-03-03,43.302215576171875,111.76761627197266
2021-03-04,43.267555236816406,112.38961791992188
2021-03-05,44.003990173339844,116.05363464355469
2021-03-08,44.740421295166016,115.26851654052734
2021-03-09,44.06463623046875,115.3731918334961
2021-03-10,44.567138671875,116.53345489501953
2021-03-11,44.08196258544922,116.21939849853516
2021-03-12,43.99461364746094,116.06236267089844
2021-03-15,44.57992172241211,116.05363464355469
2021-03-16,44.745906829833984,116.90857696533203
2021-03-17,44.763370513916016,116.56835174560547
2021-03-18,44.17806625366211,115.617431640625
2021-03-19,44.38773727416992,117.3360595703125
2021-03-22,44.553707122802734,120.21492004394531
2021-03-23,44.89441680908203,121.6630859375
2021-03-24,45.00799560546875,121.09606170654297
2021-03-25,45.44478988647461,121.8113784790039
2021-03-26,46.33585739135742,124.48961639404297
2021-03-29,47.04347610473633,126.33036041259766
2021-03-30,46.43195724487305,124.35002899169922
2021-03-31,46.047569274902344,123.3991470336914
2021-04-01,45.87284851074219,123.25082397460938
2021-04-05,46.13493347167969,124.89091491699219
2021-04-06,46.46690368652344,125.33582305908203
2021-04-07,46.545528411865234,125.10901641845703
2021-04-08,46.4057502746582,124.35002899169922
2021-04-09,46.458168029785156,124.37625885009766
2021-04-12,46.60668182373047,124.76876068115234
2021-04-13,46.37953186035156,124.79493713378906
2021-04-14,46.37080383300781,123.97493743896484
2021-04-15,46.589202880859375,124.1493911743164
2021-04-16,46.89496612548828,125.76332092285156
2021-04-19,47.17452621459961,126.27800750732422
2021-04-20,47.323028564453125,127.11553192138672
2021-04-21,47.707420349121094,128.2234344482422
2021-04-22,47.558902740478516,127.42955780029297
2021-04-23,47.58510971069336,127.22018432617188
2021-04-26,46.87749481201172,125.06539916992188
2021-04-27,46.8076057434082,124.6553726196289
2021-04-28,46.81634521484375,123.73065948486328
2021-04-29,47.40165328979492,125.57137298583984
2021-04-30,47.157039642333984,125.76332092285156
2021-05-03,47.593849182128906,127.18529510498047
2021-05-04,47.29681396484375,125.58885955810547
2021-05-05,47.17452621459961,125.52775573730469
2021-05-06,47.64625930786133,126.98466491699219
2021-05-07,47.620052337646484,126.98466491699219
2021-05-10,47.9694938659668,127.99661254882812
2021-05-11,47.454071044921875,127.06319427490234
2021-05-12,47.2094612121582,125.82440948486328
2021-05-13,47.620052337646484,127.69124603271484
2021-05-14,47.81224060058594,127.88316345214844
2021-05-17,47.73362350463867,127.51681518554688
2021-05-18,47.47154235839844,126.94102478027344
2021-05-19,47.323028564453125,126.87120819091797
2021-05-20,47.74237060546875,128.4415283203125
2021-05-21,47.716148376464844,128.32810974121094
2021-05-24,47.87339782714844,128.982421875
2021-05-25,47.864662170410156,129.375
2021-05-26,48.0743293762207,129.375
2021-05-27,48.47618865966797,127.81342315673828
2021-05-28,48.30146408081055,129.06094360351562
2021-06-01,48.29271697998047,128.7904815673828
2021-06-02,48.48492431640625,129.3052215576172
2021-06-03,48.60722351074219,129.76657104492188
2021-06-04,49.13138961791992,129.9159393310547
2021-06-07,48.956668853759766,129.83685302734375
2021-06-08,48.615962982177734,128.62416076660156
2021-06-09,48.46745681762695,128.3868865966797
2021-06-10,48.84309387207031,129.70504760742188
2021-06-11,49.061500549316406,129.7841339111328
2021-06-14,48.89426040649414,130.5574493408203
2021-06-15,48.77103805541992,130.5662078857422
2021-06-16,48.11969757080078,129.26565551757812
2021-06-17,48.36615753173828,130.51348876953125
2021-06-18,47.32752990722656,127.78936004638672
2021-06-21,47.846858978271484,128.7910919189453
2021-06-22,48.02288055419922,128.98443603515625
2021-06-23,47.63560104370117,127.28843688964844
2021-06-24,47.87324142456055,128.00901794433594
2021-06-25,47.81163787841797,128.65931701660156
2021-06-28,47.75883102416992,129.2129364013672
2021-06-29,47.40675354003906,129.1250457763672
2021-06-30,47.62679672241211,130.20594787597656
2021-07-01,47.49477005004883,130.2322998046875
2021-07-02,47.688411712646484,130.856201171875
2021-07-06,47.42435836791992,131.04954528808594
2021-07-07,47.81163787841797,131.6295166015625
2021-07-08,47.64440155029297,131.6910400390625
2021-07-09,47.93486022949219,131.35711669921875
2021-07-12,47.95246505737305,131.38345336914062
2021-07-13,48.42776870727539,134.41522216796875
2021-07-14,49.519195556640625,135.8036346435547
2021-07-15,49.6776237487793,136.4275665283203
2021-07-16,49.642425537109375,136.928466796875
2021-07-19,49.05270004272461,136.91090393066406
2021-07-20,49.14071273803711,136.928466796875
2021-07-21,49.77444076538086,136.41879272460938
2021-07-22,49.70403289794922,136.37484741210938
2021-07-23,50.17932891845703,138.12356567382812
2021-07-26,50.223350524902344,138.02691650390625
2021-07-27,50.39937973022461,138.79141235351562
2021-07-28,49.941688537597656,137.5172119140625
2021-07-29,50.214542388916016,137.7984161376953
2021-07-30,50.19693374633789,137.92144775390625
2021-08-02,50.064910888671875,137.3678436279297
2021-08-03,50.10011672973633,137.67539978027344
2021-08-04,49.37836456298828,135.373046875
2021-08-05,49.730438232421875,135.6015625
2021-08-06,49.85366439819336,135.61911010742188
2021-08-09,49.86246871948242,135.63668823242188
2021-08-10,49.99449920654297,135.7069549560547
2021-08-11,49.93288040161133,136.24302673339844
2021-08-12,50.02970886230469,136.26937866210938
2021-08-13,50.37297058105469,137.5435791015625
2021-08-16,50.59302520751953,138.8881072998047
2021-08-17,50.41698455810547,138.7562713623047
2021-08-18,49.730438232421875,137.3326873779297
2021-08-19,50.04731369018555,139.64382934570312
2021-08-20,49.85366439819336,139.15171813964844
2021-08-23,49.6776237487793,138.71234130859375
2021-08-24,49.29914855957031,136.98992919921875
2021-08-25,49.351959228515625,136.3836212158203
2021-08-26,48.885459899902344,135.8827667236328
2021-08-27,48.98228073120117,136.15516662597656
